doi,created,title,journal,publisher,times_cited,article_is_oa,journal_is_oa,best_oa_location,best_oa_license
10.1159/000507417,2020-03-30,A Case of Novel Coronavirus Disease 19 in a Chronic Hemodialysis Patient Presenting with Gastroenteritis and Developing Severe Pulmonary Disease,American Journal of Nephrology,Karger Publishers,2,TRUE,FALSE,repository,NA
10.29333/ejgm/7862,2020-03-28,Quarantine Decision due to Coronavirus Pandemic,Electronic Journal of General Medicine,Modestum,1,TRUE,TRUE,publisher,cc-by
10.5812/ircmj.102828,2020-03-28,Frequent Convulsive Seizures in an Adult Patient with COVID-19: A Case Report,Iranian Red Crescent Medical Journal,Kowsar Medical Institute,0,TRUE,TRUE,publisher,cc-by-nc
10.1001/jama.2020.5317,2020-03-28,Sourcing Personal Protective Equipment During the COVID-19 Pandemic,JAMA,American Medical Association (AMA),7,TRUE,FALSE,publisher,NA
10.14218/jcth.2020.00019,2020-03-30,Characteristics and Mechanism of Liver Injury in 2019 Coronavirus Disease,Journal of Clinical and Translational Hepatology,Xia & He Publishing,0,TRUE,TRUE,publisher,cc-by-nc
10.32572/guntad.703410,2020-03-27,Yeni Koronavirüs (COVID-19) Salgını ve Turizm Faaliyetlerine Etkisi,Güncel Turizm Araştırmaları Dergisi,Ondokuz Mayis University - Guncel Turizm Arastirmalari Dergisi,0,TRUE,TRUE,publisher,NA
10.36557/2674-8169.2020v2n3p96-109,2020-04-11,Coronavirus and COVID-19: The latest news and views from the scientific community about the new coronavirus and COVID-19.,Brazilian Journal of Implantology and Health Sciences,Brazilian Journal of Implantology and Health Sciences,0,TRUE,FALSE,publisher,cc-by
10.1080/13032917.2020.1747208,2020-03-28,The effects of misleading media reports about COVID-19 on Chinese tourists’ mental health: a perspective article,Anatolia,Taylor & Francis,0,FALSE,FALSE,NA,NA
10.1093/cid/ciaa345,2020-03-27,Quantitative Detection and Viral Load Analysis of SARS-CoV-2 in Infected Patients,Clinical Infectious Diseases,Oxford University Press (OUP),6,TRUE,FALSE,publisher,NA
10.1093/cid/ciaa344,2020-03-27,Antibody responses to SARS-CoV-2 in patients of novel coronavirus disease 2019,Clinical Infectious Diseases,Oxford University Press (OUP),23,TRUE,FALSE,repository,NA
10.1148/radiol.2020201222,2020-03-27,The Impact of COVID-19 on Radiology Trainees,Radiology,Radiological Society of North America (RSNA),1,TRUE,FALSE,publisher,NA
10.1007/s12630-020-01638-z,2020-03-27,Simulation as a tool for assessing and evolving your current personal protective equipment: lessons learned during the coronavirus disease (COVID-19) pandemic,Journal canadien d'anesthésie,Springer Nature,5,TRUE,FALSE,publisher,NA
10.33448/rsd-v9i5.3151,2020-03-27,A tutoria na educação à distância em tempos de COVID-19: orientações relevantes,Research Society and Development,"Research, Society and Development",0,TRUE,TRUE,publisher,cc-by
10.37980/im.journal.rmdp.2020871,2020-03-27,Medidas Mínimas de Bioseguridad en instalaciones de salud durante la Pandemia del SARS-CoV-2 [Minimum Biosafety Measures in healthcare facilities during SARS-CoV-2 Pandemic],Revista Médica de Panamá,NA,0,TRUE,FALSE,publisher,NA
10.3390/ijerph17072275,2020-03-31,Quarantine Vehicle Scheduling for Transferring High-Risk Individuals in Epidemic Areas,International Journal of Environmental Research and Public Health,MDPI,0,TRUE,TRUE,publisher,cc-by
10.1001/jama.2020.4783,2020-03-27,Treatment of 5 Critically Ill Patients With COVID-19 With Convalescent Plasma,JAMA,American Medical Association (AMA),41,TRUE,FALSE,publisher,NA
10.7196/samj.2020.v110i5.14739,2020-03-31,Decisive and strong leadership and intersectoral action from South Africa in response to the COVID-19 virus,South African Medical Journal,South African MedicalAssociation NPC,0,TRUE,TRUE,publisher,cc-by-nc
10.1017/ice.2020.93,2020-03-27,COVID-19 positive test result from a private hospital laboratory: Neglecting to report and problems with national infection control.,Infection Control and Hospital Epidemiology,Cambridge University Press (CUP),0,TRUE,FALSE,publisher,cc-by
10.1056/nejmoa2005412,2020-03-27,"Epidemiology of Covid-19 in a Long-Term Care Facility in King County, Washington",New England Journal of Medicine,Massachusetts Medical Society,21,TRUE,FALSE,publisher,NA
10.1056/nejmc2005157,2020-03-27,Epidemiology of Covid-19,New England Journal of Medicine,Massachusetts Medical Society,0,TRUE,FALSE,publisher,NA
10.1126/science.367.6485.1438-d,2020-03-26,How SARS-CoV-2 binds to human cells,Science,American Association for the Advancement of Science (AAAS),0,FALSE,FALSE,NA,NA
10.14512/gaia.29.1.12,2020-03-25,Virtual conferences in higher education: Teasing out their transformative potential for sustainable development,GAIA - Ecological Perspectives for Science and Society,Oekom Publishers GmbH,0,TRUE,FALSE,publisher,cc-by
10.1136/bmj.m1262,2020-03-27,Covid-19: diabetes clinicians set up social media account to help alleviate patients’ fears,The BMJ,BMJ,0,TRUE,FALSE,publisher,NA
10.22516/25007440.526,2020-04-01,Procedimientos endoscópicos y pandemia COVID19. Consideraciones básicas,Revista Colombiana de Gastroenterología,Asociacion Colombiana de Gastroenterologia,1,TRUE,TRUE,publisher,cc-by-nc-nd
10.1136/bmj.m1263,2020-03-27,Covid-19: Researchers launch app to track spread of symptoms in the UK,The BMJ,BMJ,1,TRUE,FALSE,publisher,NA
10.1093/pubmed/fdaa046,2020-03-18,Negligible risk of the COVID-19 resurgence caused by work resuming in China (outside Hubei): a statistical probability study,Journal of Public Health,Oxford University Press (OUP),0,TRUE,FALSE,repository,NA
10.1136/ijgc-2020-001419,2020-03-27,COVID-19 Global Pandemic: Options for Management of Gynecologic Cancers,International Journal of Gynecological Cancer,BMJ,4,TRUE,FALSE,publisher,NA
10.1038/s41562-020-0866-1,2020-03-27,How behavioural science data helps mitigate the COVID-19 crisis,Nature Human Behaviour,Springer Nature,1,TRUE,FALSE,publisher,NA
10.2215/cjn.03530320,2020-03-28,Sound Science before Quick Judgement Regarding RAS Blockade in COVID-19,Clinical Journal of the American Society of Nephrology,American Society of Nephrology (ASN),1,TRUE,FALSE,publisher,NA
10.7326/m20-1133,2020-03-27,A War on Two Fronts: Cancer Care in the Time of COVID-19.,Annals of Internal Medicine,American College of Physicians,4,TRUE,FALSE,publisher,cc-by
10.1111/medu.14164,2020-03-28,Strange days,Medical Education,Wiley,0,TRUE,FALSE,publisher,NA
10.1001/jamacardio.2020.1286,2020-03-27,Potential Effects of Coronaviruses on the Cardiovascular System,JAMA Cardiology,American Medical Association (AMA),23,TRUE,FALSE,publisher,NA
10.1007/s11845-020-02215-5,2020-03-27,"Application of personal-oriented digital technology in preventing transmission of COVID-19, China",Irish Journal of Medical Science,Springer Nature,1,TRUE,FALSE,publisher,NA
10.1161/circulationaha.120.047011,2020-03-27,CSC Expert Consensus on Principles of Clinical Management of Patients with Severe Emergent Cardiovascular Diseases during the COVID-19 Epidemic,Circulation,Wolters Kluwer,5,TRUE,FALSE,publisher,NA
10.1136/flgastro-2020-101477,2020-03-27,An urgent need to institute COVID-19 testing in patients with IBD experiencing flares,Frontline Gastroenterology,BMJ,0,TRUE,FALSE,publisher,NA
10.1056/nejmc2005203,2020-03-27,Clinical Characteristics of Covid-19 in China. Reply.,New England Journal of Medicine,NA,5,TRUE,FALSE,publisher,NA
10.1002/14651858.cd202001,2020-03-24,The Effectiveness of Quarantine alone or in Combination with Other Public Health Measures to Control Coronavirus Disease 2019: a Rapid Review,Cochrane Database of Systematic Reviews,Wiley,0,FALSE,FALSE,NA,NA
10.7554/elife.57032,2020-03-27,Mitigating the impact of conference and travel cancellations on researchers’ futures,eLife,eLife,1,TRUE,TRUE,publisher,cc-by
10.3390/v12040372,2020-03-31,"Virology, Epidemiology, Pathogenesis, and Control of COVID-19.",Viruses,MDPI,5,TRUE,TRUE,publisher,cc-by
10.1056/nejmc2005203,2020-03-27,Clinical Characteristics of Covid-19 in China.,New England Journal of Medicine,NA,0,TRUE,FALSE,publisher,NA
10.1001/jama.2020.4894,2020-03-27,The Importance of Addressing Advance Care Planning and Decisions About Do-Not-Resuscitate Orders During Novel Coronavirus 2019 (COVID-19),JAMA,American Medical Association (AMA),11,TRUE,FALSE,publisher,NA
10.1136/bmj.m1261,2020-03-27,Guidance needed for singlehanded GPs to deal with covid-19 pandemic,The BMJ,BMJ,0,TRUE,FALSE,publisher,NA
10.1136/bmj.m1274,2020-03-27,Covid-19: Over 300 Italian doctors and scientists call for more testing,The BMJ,BMJ,0,TRUE,FALSE,publisher,NA
10.1136/bmj.m1276,2020-03-27,Covid-19: what do trainees need to know?,The BMJ,BMJ,0,TRUE,FALSE,publisher,NA
10.1126/science.abb8654,2020-03-25,COVID-19 needs a Manhattan Project,Science,American Association for the Advancement of Science (AAAS),0,TRUE,FALSE,publisher,NA
10.1126/science.abb8034,2020-03-20,Misguided drug advice for COVID-19,Science,American Association for the Advancement of Science (AAAS),4,TRUE,FALSE,publisher,NA
10.1093/jcag/gwaa012,2020-03-25,"COVID-19: Advice from the Canadian Association of Gastroenterology for Endoscopy Facilities, as of March 16, 2020",Journal of the Canadian Association of Gastroenterology,Oxford University Press (OUP),6,TRUE,TRUE,publisher,cc-by
10.5811/westjem.2020.3.47348,2020-04-03,Preliminary Results of Initial Testing for Coronavirus (COVID-19) in the Emergency Department,Western Journal of Emergency Medicine,Western Journal of Emergency Medicine,0,TRUE,TRUE,publisher,cc-by
10.32388/n5bbef,2020-03-27,"Review of ""Smoking, vaping and hospitalization for COVID-19""",Qeios,Qeios Ltd,1,TRUE,TRUE,publisher,NA
10.3892/ijmm.2020.4555,2020-03-27,A new threat from an old enemy: Re-emergence of coronavirus (Review),International Journal of Molecular Medicine,Spandidos Publications,0,TRUE,FALSE,publisher,cc-by-nc-nd
10.1136/bmj.m1277,2020-03-27,"Covid-19: “Illogical” lack of testing is causing healthy staff to self-isolate, BMA chief warns",The BMJ,BMJ,0,TRUE,FALSE,publisher,NA
10.1007/s11469-020-00270-8,2020-03-27,The Fear of COVID-19 Scale: Development and Initial Validation,International Journal of Mental Health and Addiction,Springer Nature,1,TRUE,FALSE,publisher,cc-by
10.1038/d41586-020-00905-9,2020-03-27,Tens of thousands of scientists are redeploying to fight coronavirus.,Nature,Springer Nature,0,FALSE,FALSE,NA,NA
10.1038/d41591-020-00006-0,2020-03-27,"COVID-19 Research in Brief: 20 March to 27 March, 2020.",Nature Medicine,Springer Nature,0,FALSE,FALSE,NA,NA
10.1111/jth.14817,2020-03-27,Anticoagulant treatment is associated with decreased mortality in severe coronavirus disease 2019 patients with coagulopathy,Journal of Thrombosis and Haemostasis,Wiley,36,TRUE,FALSE,publisher,NA
10.1126/science.367.6485.1414-a,2020-03-26,Fauci's straight talk,Science,American Association for the Advancement of Science (AAAS),0,TRUE,FALSE,publisher,NA
10.1126/science.367.6485.1412,2020-03-26,Race to find COVID-19 treatments accelerates,Science,American Association for the Advancement of Science (AAAS),7,TRUE,FALSE,publisher,NA
10.2196/18932,2020-04-05,COVID-19 Related Misinformation on Social Media: A Qualitative Study from Iran.,Journal of Medical Internet Research,JMIR Publications,1,TRUE,TRUE,publisher,cc-by
10.12788/jhm.3418,2020-04-15,What I Learned From SARS in 2003 That Will Help Me Cope With COVID-19 in 2020,Journal of Hospital Medicine,Frontline Medical Communications,0,TRUE,FALSE,publisher,NA
10.1093/qjmed/hcaa103,2020-03-23,Are certain drugs associated with enhanced mortality in COVID-19?,QJM,Oxford University Press (OUP),0,TRUE,FALSE,publisher,NA
10.2196/18503,2020-03-19,The Role of the Global Health Development/Eastern Mediterranean Public Health Network and the Eastern Mediterranean Field Epidemiology Training Programs in Preparedness for COVID-19.,JMIR Public Health and Surveillance,JMIR Publications,0,TRUE,TRUE,publisher,cc-by
10.1002/jmv.25773,2020-03-19,A doubt of multiple introduction of SARS‐CoV‐2 in Italy: A preliminary overview,Journal of Medical Virology,Wiley,3,TRUE,FALSE,publisher,NA
10.1056/nejmc2005157,2020-03-27,Epidemiology of Covid-19. Reply.,New England Journal of Medicine,NA,0,TRUE,FALSE,publisher,NA
10.1126/science.abb9192,2020-03-28,How sick will the coronavirus make you? The answer may be in your genes,Science,American Association for the Advancement of Science (AAAS),2,FALSE,FALSE,NA,NA
10.7238/c.n97.2024,2020-03-27,Marcas en cuarentena,COMeIN,Fundacio per la Universitat Oberta de Catalunya,0,TRUE,TRUE,publisher,cc-by
10.1136/bmj.m1268,2020-03-27,Covid-19: medical students and FY1 doctors to be given early registration to help combat covid-19,The BMJ,BMJ,1,TRUE,FALSE,publisher,NA
10.1007/s00115-020-00905-0,2020-03-27,Umgang mit psychischer Belastung bei Gesundheitsfachkräften im Rahmen der Covid-19-Pandemie,Der Nervenarzt,Springer Nature,0,TRUE,FALSE,publisher,cc-by
10.25176/rfmh.v20i2.2913,2020-04-06,Protegiendo al personal de la salud en la pandemia Covid-19,Revista de la Facultad de Medicina Humana,Instituto de Investigacion en Ciencias Biomedicas,0,TRUE,TRUE,publisher,cc-by
10.1111/anae.15049,2020-03-28,The Italian coronavirus disease 2019 outbreak: recommendations from clinical practice,Anaesthesia,NA,7,TRUE,FALSE,publisher,NA
10.1001/jamacardio.2020.1096,2020-03-27,Cardiac Involvement in a Patient With Coronavirus Disease 2019 (COVID-19),JAMA Cardiology,American Medical Association (AMA),36,TRUE,FALSE,publisher,NA
10.1038/s41562-020-0865-2,2020-03-27,Facing up to the uncertainties of COVID-19,Nature Human Behaviour,Springer Nature,0,TRUE,FALSE,publisher,NA
10.1056/nejmc2005203,2020-03-27,Clinical Characteristics of Covid-19 in China,New England Journal of Medicine,Massachusetts Medical Society,1,TRUE,FALSE,publisher,NA
10.15585/mmwr.mm6912e3,2020-03-23,"Public Health Responses to COVID-19 Outbreaks on Cruise Ships - Worldwide, February-March 2020.",MMWR Morbidity and Mortality Weekly Report,Centers for Disease Control MMWR Office,8,TRUE,TRUE,publisher,NA
10.1126/science.abb6950,2020-03-26,Travel restrictions violate international law,Science,American Association for the Advancement of Science (AAAS),0,TRUE,FALSE,publisher,NA
10.1126/science.367.6485.1414-b,2020-03-26,"With COVID-19, modeling takes on life and death importance",Science,American Association for the Advancement of Science (AAAS),3,TRUE,FALSE,publisher,NA
10.3332/ecancer.2020.1022,2020-03-27,Associations between immune-suppressive and stimulating drugs and novel COVID-19—a systematic review of current evidence,Ecancermedicalscience,Ecancer Global Foundation,3,TRUE,TRUE,publisher,cc-by
10.7759/cureus.7434,2020-03-27,Common CT Findings of Novel Coronavirus Disease 2019 (COVID-19): A Case Series,Cureus,Cureus,0,TRUE,TRUE,publisher,cc-by
10.1111/jdv.16391,2020-03-27,Medical education and care in dermatology during the SARS‐CoV2 pandemia: challenges and chances,Journal of the European Academy of Dermatology and Venereology,Wiley,2,TRUE,FALSE,publisher,NA
10.1002/jmv.25782,2020-03-27,SARS‐CoV‐2 and HIV,Journal of Medical Virology,Wiley,3,TRUE,FALSE,publisher,NA
10.1001/jamacardio.2020.1017,2020-03-27,Cardiovascular Implications of Fatal Outcomes of Patients With Coronavirus Disease 2019 (COVID-19),JAMA Cardiology,American Medical Association (AMA),44,TRUE,FALSE,publisher,cc-by
10.1136/bmj.m1275,2020-03-27,Prevent loss of life by providing all NHS staff with WHO standard personal protective equipment,The BMJ,BMJ,0,TRUE,FALSE,publisher,NA
10.3390/condmat5020023,2020-03-27,Ostwald Growth Rate in Controlled Covid-19 Epidemic Spreading as in Arrested Growth in Quantum Complex Matter,Condensed Matter,MDPI,0,TRUE,TRUE,publisher,cc-by
10.1017/dmp.2020.58,2020-03-27,"COVID-19: ""A Tale of Two Epidemics"" March 20, 2020.",Disaster Medicine and Public Health Preparedness,NA,0,TRUE,FALSE,publisher,NA
10.1080/01459740.2020.1745482,2020-03-27,"Faith, Politics and the COVID-19 Pandemic: The Turkish Response",Medical Anthropology,Taylor & Francis,0,TRUE,FALSE,publisher,NA
10.1126/science.abb9368,2020-03-28,"Not wearing masks to protect against coronavirus is a ‘big mistake,’ top Chinese scientist says",Science,American Association for the Advancement of Science (AAAS),0,FALSE,FALSE,NA,NA
10.1038/s41392-020-0148-4,2020-03-27,Lymphopenia predicts disease severity of COVID-19: a descriptive and predictive study.,Signal Transduction and Targeted Therapy,NA,0,TRUE,TRUE,publisher,cc-by
10.1017/dmp.2020.57,2020-03-27,Translating COVID-19 Pandemic Surge Theory to Practice in the Emergency Department: How to Expand Structure.,Disaster Medicine and Public Health Preparedness,Cambridge University Press (CUP),0,TRUE,FALSE,publisher,cc-by
10.1111/jdv.16389,2020-03-27,What dermatologists could do to cope with the novel coronavirus (SARS‐CoV‐2): a dermatologist’s perspective from China,Journal of the European Academy of Dermatology and Venereology,Wiley,1,TRUE,FALSE,publisher,NA
10.1001/jama.2020.5046,2020-03-27,A Framework for Rationing Ventilators and Critical Care Beds During the COVID-19 Pandemic,JAMA,American Medical Association (AMA),12,TRUE,FALSE,publisher,NA
10.5089/9781513538693.002,2020-04-23,Kyrgyz Republic,IMF Staff Country Reports,International Monetary Fund (IMF),0,TRUE,FALSE,publisher,NA
10.1001/jamacardio.2020.1105,2020-03-27,Association of Coronavirus Disease 2019 (COVID-19) With Myocardial Injury and Mortality,JAMA Cardiology,American Medical Association (AMA),13,TRUE,FALSE,publisher,NA
