source,doi,posted_date,covid_preprint,score,tweets,blogs,news,wikipedia
bioRxiv,10.1101/2020.03.22.002360,2020-03-24,FALSE,30.75,54,0,0,0
bioRxiv,10.1101/2020.03.21.001396,2020-03-23,FALSE,1.35,3,0,0,0
bioRxiv,10.1101/2020.03.21.001685,2020-03-24,FALSE,2.6,7,0,0,0
bioRxiv,10.1101/2020.03.23.003277,2020-03-23,FALSE,17.25,25,0,0,0
bioRxiv,10.1101/2020.03.23.003368,2020-03-23,FALSE,1.5,5,0,0,0
bioRxiv,10.1101/2020.03.22.002337,2020-03-23,FALSE,7.25,11,0,0,0
medRxiv,10.1101/2020.03.24.20043067,2020-03-27,TRUE,3.85,8,0,0,0
medRxiv,10.1101/2020.03.25.20043364,2020-03-27,TRUE,0.75,3,0,0,0
bioRxiv,10.1101/2020.03.23.003251,2020-03-23,FALSE,0.75,3,0,0,0
bioRxiv,10.1101/2020.03.20.998203,2020-03-20,FALSE,2.5,7,0,0,0
bioRxiv,10.1101/2020.03.20.000588,2020-03-20,FALSE,0.75,3,0,0,0
bioRxiv,10.1101/2020.03.22.002402,2020-03-24,FALSE,0.25,1,0,0,0
bioRxiv,10.1101/2020.03.22.002352,2020-03-24,FALSE,2.35,6,0,0,0
bioRxiv,10.1101/2020.03.19.998435,2020-03-21,FALSE,7.75,13,0,0,0
bioRxiv,10.1101/2020.03.12.988402,2020-03-12,FALSE,13.7,19,0,0,0
bioRxiv,10.1101/2020.03.17.995290,2020-03-18,FALSE,3.35,9,0,0,0
bioRxiv,10.1101/2020.03.17.994210,2020-03-24,FALSE,1.25,2,0,0,0
bioRxiv,10.1101/2020.03.21.001610,2020-03-21,FALSE,16.3,23,0,0,0
bioRxiv,10.1101/2020.03.20.000661,2020-03-23,FALSE,1,4,0,0,0
bioRxiv,10.1101/2020.03.22.002188,2020-03-24,FALSE,1,4,0,0,0
bioRxiv,10.1101/2020.03.19.994988,2020-03-20,FALSE,1.5,3,0,0,0
bioRxiv,10.1101/2020.03.23.003327,2020-03-23,FALSE,1.35,3,0,0,0
bioRxiv,10.1101/2020.03.21.998872,2020-03-24,FALSE,0.5,2,0,0,0
bioRxiv,10.1101/2020.03.20.001099,2020-03-21,FALSE,4.1,8,0,0,0
medRxiv,10.1101/2020.03.23.20040394,2020-03-27,TRUE,1.75,4,0,0,0
medRxiv,10.1101/2020.03.23.20040493,2020-03-27,TRUE,4.8,8,0,0,0
medRxiv,10.1101/2020.03.25.20042713,2020-03-27,TRUE,6.75,10,0,0,0
medRxiv,10.1101/2020.03.24.20042796,2020-03-27,TRUE,18.2,14,1,0,0
medRxiv,10.1101/2020.03.24.20042119,2020-03-27,TRUE,24.3,22,1,0,0
medRxiv,10.1101/2020.03.24.20042176,2020-03-27,TRUE,1.5,3,0,0,0
medRxiv,10.1101/2020.03.24.20042093,2020-03-27,FALSE,0.25,1,0,0,0
medRxiv,10.1101/2020.03.24.20043018,2020-03-27,TRUE,73.1,107,0,0,0
bioRxiv,10.1101/2020.03.22.002170,2020-03-23,FALSE,1.5,6,0,0,0
medRxiv,10.1101/2020.03.24.20042598,2020-03-27,TRUE,0.75,3,0,0,0
medRxiv,10.1101/2020.03.23.20042002,2020-03-27,TRUE,1.25,2,0,0,0
medRxiv,10.1101/2020.03.26.20042184,2020-03-27,TRUE,47.1,67,0,0,0
medRxiv,10.1101/2020.03.23.20041814,2020-03-27,TRUE,10.2,15,0,0,0
medRxiv,10.1101/2020.03.23.20041608,2020-03-27,TRUE,29.4,54,0,0,0
medRxiv,10.1101/2020.03.23.20041798,2020-03-27,TRUE,0.75,3,0,0,0
medRxiv,10.1101/2020.03.21.20040667,2020-03-27,TRUE,2.1,3,0,0,0
medRxiv,10.1101/2020.03.23.20041665,2020-03-27,FALSE,0.5,2,0,0,0
medRxiv,10.1101/2020.03.23.20041855,2020-03-27,FALSE,0.25,1,0,0,0
medRxiv,10.1101/2020.03.26.20039438,2020-03-27,TRUE,60.63,59,1,1,0
medRxiv,10.1101/2020.03.25.20040592,2020-03-27,FALSE,27.45,47,0,0,0
medRxiv,10.1101/2020.03.22.20040923,2020-03-27,TRUE,30.35,40,0,0,0
medRxiv,10.1101/2020.03.26.20040709,2020-03-27,TRUE,93.63,51,1,6,0
medRxiv,10.1101/2020.03.22.20041061,2020-03-27,TRUE,12.35,3,1,0,0
medRxiv,10.1101/2020.03.23.20041970,2020-03-27,TRUE,48.75,61,0,0,0
medRxiv,10.1101/2020.03.23.20041319,2020-03-27,TRUE,277.48,254,2,9,0
medRxiv,10.1101/2020.03.22.20040964,2020-03-27,TRUE,8.3,13,0,0,0
medRxiv,10.1101/2020.03.23.20041673,2020-03-27,TRUE,2.35,4,0,0,0
medRxiv,10.1101/2020.03.23.20041384,2020-03-27,FALSE,4.5,8,0,0,0
medRxiv,10.1101/2020.03.22.20041137,2020-03-27,TRUE,19.25,2,0,2,0
medRxiv,10.1101/2020.03.22.20041145,2020-03-27,TRUE,0.5,2,0,0,0
medRxiv,10.1101/2020.03.22.20041285,2020-03-27,TRUE,1.5,3,0,0,0
medRxiv,10.1101/2020.03.24.20041087,2020-03-27,TRUE,167.05,179,0,4,0
medRxiv,10.1101/2020.03.22.20041111,2020-03-27,TRUE,0.75,3,0,0,0
medRxiv,10.1101/2020.03.23.20041517,2020-03-27,TRUE,1.35,3,0,0,0
medRxiv,10.1101/2020.03.23.20041707,2020-03-27,TRUE,25.35,34,0,0,0
medRxiv,10.1101/2020.03.23.20040998,2020-03-27,TRUE,16,22,0,0,0
medRxiv,10.1101/2020.03.25.20043489,2020-03-27,TRUE,123.1,175,0,0,0
medRxiv,10.1101/2020.03.14.20035964,2020-03-17,TRUE,2,5,0,0,0
medRxiv,10.1101/2020.03.16.20037077,2020-03-18,FALSE,0,0,0,0,0
medRxiv,10.1101/2020.03.06.20032334,2020-03-10,TRUE,487.68,524,1,10,0
medRxiv,10.1101/2020.03.19.20039081,2020-03-26,FALSE,8.55,13,0,0,0
medRxiv,10.1101/2020.03.17.20037697,2020-03-20,TRUE,12.2,20,0,0,0
medRxiv,10.1101/2020.03.13.20035642,2020-03-17,TRUE,3.45,6,0,0,0
medRxiv,10.1101/2020.03.12.20034876,2020-03-16,TRUE,11.25,4,0,1,0
medRxiv,10.1101/2020.03.19.20039180,2020-03-26,TRUE,6.95,10,0,0,0
medRxiv,10.1101/2020.03.18.20038190,2020-03-20,TRUE,116.9,126,1,2,0
medRxiv,10.1101/2020.03.16.20037176,2020-03-20,TRUE,44.73,28,2,1,0
medRxiv,10.1101/2020.03.17.20037838,2020-03-20,TRUE,0.25,1,0,0,0
medRxiv,10.1101/2020.03.16.20022293,2020-03-20,FALSE,0.75,2,0,0,0
medRxiv,10.1101/2020.03.18.20038638,2020-03-20,TRUE,0.75,3,0,0,0
medRxiv,10.1101/2020.03.24.20042234,2020-03-27,TRUE,14.4,19,0,0,0
medRxiv,10.1101/2020.03.11.20031096,2020-03-16,TRUE,4125.4799999999,3663,8,117,0
medRxiv,10.1101/2020.03.13.20035568,2020-03-17,TRUE,3,6,0,0,0
medRxiv,10.1101/2020.03.17.20037671,2020-03-20,TRUE,2.35,4,0,0,0
medRxiv,10.1101/2020.02.08.20021212,2020-02-12,TRUE,166.91,135,2,10,0
medRxiv,10.1101/2020.03.19.20038844,2020-03-20,TRUE,213.8,280,0,3,0
medRxiv,10.1101/2020.03.17.20037689,2020-03-20,TRUE,70,61,1,1,0
medRxiv,10.1101/2020.03.15.20036673,2020-03-18,TRUE,1550.1,3353,0,21,0
medRxiv,10.1101/2020.01.07.20016881,2020-01-10,FALSE,1.5,3,0,0,0
bioRxiv,10.1101/2020.03.21.001867,2020-03-22,FALSE,0.75,3,0,0,0
bioRxiv,10.1101/2020.03.21.001958,2020-03-24,FALSE,1.25,5,0,0,0
medRxiv,10.1101/2020.03.23.20041533,2020-03-27,TRUE,0.75,3,0,0,0
medRxiv,10.1101/2020.03.23.20041889,2020-03-27,TRUE,82.15,78,0,3,0
bioRxiv,10.1101/2020.03.22.002303,2020-03-23,FALSE,2.1,5,0,0,0
medRxiv,10.1101/2020.03.20.20039834,2020-03-23,TRUE,14.7,11,0,1,0
medRxiv,10.1101/2020.03.20.20038679,2020-03-23,TRUE,3.2,8,0,0,0
medRxiv,10.1101/2020.03.20.20037325,2020-03-23,TRUE,13.7,11,0,1,0
medRxiv,10.1101/2020.03.20.20039644,2020-03-23,TRUE,3.1,7,0,0,0
medRxiv,10.1101/2020.03.21.20040303,2020-03-23,TRUE,4,9,0,0,0
medRxiv,10.1101/2020.03.15.20036376,2020-03-20,TRUE,11.1,20,0,0,0
medRxiv,10.1101/2020.03.17.20037309,2020-03-20,TRUE,7.55,12,0,0,0
bioRxiv,10.1101/2020.01.31.928796,2020-02-02,TRUE,25.15,38,0,0,0
bioRxiv,10.1101/2020.03.03.975540,2020-03-05,FALSE,14.75,21,0,0,0
bioRxiv,10.1101/2020.02.27.968198,2020-02-28,FALSE,1.6,4,0,0,0
bioRxiv,10.1101/2020.03.21.001586,2020-03-21,TRUE,897.90000000001,1651,0,3,0
bioRxiv,10.1101/2020.03.22.002824,2020-03-25,FALSE,1.5,5,0,0,0
bioRxiv,10.1101/2020.03.21.001677,2020-03-21,FALSE,11.25,18,0,0,0
bioRxiv,10.1101/2020.03.20.000869,2020-03-23,FALSE,14.25,24,0,0,0
bioRxiv,10.1101/2020.03.21.001693,2020-03-23,FALSE,7.05,12,0,0,0
bioRxiv,10.1101/2020.03.22.002691,2020-03-23,FALSE,3.25,8,0,0,0
bioRxiv,10.1101/2020.03.22.002469,2020-03-25,FALSE,1.6,4,0,0,0
bioRxiv,10.1101/2020.03.15.991844,2020-03-17,TRUE,52.25,77,0,0,0
bioRxiv,10.1101/2020.03.22.002683,2020-03-25,FALSE,1,4,0,0,0
bioRxiv,10.1101/2020.03.20.000380,2020-03-22,FALSE,7.2,14,0,0,0
bioRxiv,10.1101/2020.03.23.000844,2020-03-25,FALSE,0.75,3,0,0,0
bioRxiv,10.1101/2020.03.23.002758,2020-03-25,FALSE,2.25,6,0,0,0
bioRxiv,10.1101/2020.03.15.993022,2020-03-16,FALSE,4.2,9,0,0,0
bioRxiv,10.1101/2020.01.23.912717,2020-01-24,FALSE,0.75,3,0,0,0
bioRxiv,10.1101/2020.01.28.922609,2020-01-28,FALSE,0.75,2,0,0,0
bioRxiv,10.1101/2020.03.09.983064,2020-03-12,TRUE,2.85,8,0,0,0
bioRxiv,10.1101/2020.03.22.002279,2020-03-24,FALSE,2.1,4,0,0,0
bioRxiv,10.1101/2020.03.21.001347,2020-03-23,FALSE,1,3,0,0,0
bioRxiv,10.1101/2020.03.21.001735,2020-03-23,FALSE,32.7,55,0,0,0
bioRxiv,10.1101/2020.03.22.002253,2020-03-23,FALSE,6.7,13,0,0,0
bioRxiv,10.1101/2020.03.22.002840,2020-03-25,FALSE,20.6,39,0,0,0
bioRxiv,10.1101/2020.03.20.000414,2020-03-20,FALSE,2.25,3,0,0,0
bioRxiv,10.1101/2020.03.21.001883,2020-03-23,FALSE,5.35,12,0,0,0
bioRxiv,10.1101/2020.03.22.001065,2020-03-25,FALSE,0.25,1,0,0,0
bioRxiv,10.1101/2020.03.22.002394,2020-03-24,FALSE,0.5,2,0,0,0
bioRxiv,10.1101/2020.03.23.003764,2020-03-24,FALSE,7.434,1,1,0,0
bioRxiv,10.1101/2020.03.22.002642,2020-03-25,FALSE,3.35,9,0,0,0
bioRxiv,10.1101/2020.02.11.944561,2020-02-12,FALSE,3.35,7,0,0,0
bioRxiv,10.1101/2020.03.22.001537,2020-03-23,FALSE,1.35,3,0,0,0
bioRxiv,10.1101/2020.03.20.998195,2020-03-23,FALSE,0.5,2,0,0,0
bioRxiv,10.1101/2020.03.21.001370,2020-03-23,FALSE,1.25,4,0,0,0
medRxiv,10.1101/2020.03.05.20031815,2020-03-08,TRUE,1921.234,1581,5,83,0
medRxiv,10.1101/2020.03.17.20037713,2020-03-18,TRUE,4896.9759999998,8034,10,121,0
bioRxiv,10.1101/2020.03.22.002436,2020-03-25,FALSE,0.75,3,0,0,0
bioRxiv,10.1101/2020.03.23.004119,2020-03-24,FALSE,5.1,10,0,0,0
bioRxiv,10.1101/2020.03.21.001933,2020-03-23,TRUE,35.1,61,0,0,0
bioRxiv,10.1101/2020.01.10.899989,2020-01-13,FALSE,2.6,5,0,0,0
bioRxiv,10.1101/2020.03.23.001982,2020-03-25,FALSE,2.85,6,0,0,0
bioRxiv,10.1101/2020.03.22.002444,2020-03-25,FALSE,2.6,4,0,0,0
bioRxiv,10.1101/2020.03.21.001792,2020-03-24,FALSE,1,3,0,0,0
bioRxiv,10.1101/2020.03.22.002766,2020-03-25,FALSE,1.25,5,0,0,0
bioRxiv,10.1101/2020.03.23.003384,2020-03-23,FALSE,0.5,2,0,0,0
medRxiv,10.1101/2020.03.06.20032342,2020-03-12,TRUE,32.7,20,0,2,0
medRxiv,10.1101/2020.02.19.20024885,2020-02-23,TRUE,102.8,142,0,0,0
medRxiv,10.1101/2020.01.15.19015693,2020-01-16,FALSE,21.4,31,0,0,0
medRxiv,10.1101/2020.01.12.20016691,2020-01-16,FALSE,0.75,3,0,0,0
medRxiv,10.1101/2020.01.10.20016998,2020-01-16,FALSE,0.25,1,0,0,0
bioRxiv,10.1101/2020.03.23.003053,2020-03-23,FALSE,3.25,6,0,0,0
bioRxiv,10.1101/2020.03.23.003012,2020-03-25,FALSE,4.05,8,0,0,0
bioRxiv,10.1101/2020.03.24.004788,2020-03-25,FALSE,4.55,8,0,0,0
bioRxiv,10.1101/2020.03.23.004721,2020-03-25,FALSE,2.35,6,0,0,0
bioRxiv,10.1101/2020.03.24.004812,2020-03-25,FALSE,1.5,3,0,0,0
bioRxiv,10.1101/2020.03.24.004903,2020-03-25,FALSE,17.8,31,0,0,0
bioRxiv,10.1101/2020.03.24.004739,2020-03-25,FALSE,2.1,5,0,0,0
bioRxiv,10.1101/2020.03.23.003004,2020-03-25,FALSE,6.2,9,0,0,0
bioRxiv,10.1101/2020.03.23.002881,2020-03-25,TRUE,0.5,2,0,0,0
bioRxiv,10.1101/2020.03.23.003046,2020-03-25,FALSE,0.5,2,0,0,0
bioRxiv,10.1101/2020.03.23.004325,2020-03-25,FALSE,7.2,12,0,0,0
bioRxiv,10.1101/2020.03.23.003293,2020-03-23,FALSE,2.85,8,0,0,0
bioRxiv,10.1101/2020.03.21.001602,2020-03-23,FALSE,7.684,2,1,0,0
bioRxiv,10.1101/2020.03.23.003244,2020-03-23,FALSE,0.75,3,0,0,0
bioRxiv,10.1101/2020.03.20.000984,2020-03-23,FALSE,10.8,20,0,0,0
bioRxiv,10.1101/2020.03.12.989863,2020-03-14,FALSE,1.25,4,0,0,0
bioRxiv,10.1101/2020.03.23.004358,2020-03-25,FALSE,0.5,2,0,0,0
bioRxiv,10.1101/2020.03.23.002907,2020-03-25,FALSE,1.5,3,0,0,0
bioRxiv,10.1101/2020.03.24.003442,2020-03-25,FALSE,0.5,2,0,0,0
bioRxiv,10.1101/2020.03.22.997809,2020-03-25,FALSE,3.85,9,0,0,0
bioRxiv,10.1101/2020.03.22.002535,2020-03-25,FALSE,17.184,17,1,0,0
bioRxiv,10.1101/2020.03.23.003350,2020-03-23,FALSE,0.5,2,0,0,0
bioRxiv,10.1101/2020.03.20.000711,2020-03-23,FALSE,0.75,3,0,0,0
bioRxiv,10.1101/2020.03.21.001123,2020-03-23,FALSE,4.1,7,0,0,0
bioRxiv,10.1101/2020.03.24.004820,2020-03-25,FALSE,3.25,8,0,0,0
bioRxiv,10.1101/2020.03.23.003335,2020-03-25,FALSE,5.1,10,0,0,0
bioRxiv,10.1101/2020.03.21.001214,2020-03-22,FALSE,1.25,4,0,0,0
bioRxiv,10.1101/2020.03.23.003160,2020-03-25,FALSE,2.85,6,0,0,0
bioRxiv,10.1101/2020.03.23.003608,2020-03-25,FALSE,1.25,2,0,0,0
bioRxiv,10.1101/2020.03.23.002980,2020-03-25,FALSE,0.5,2,0,0,0
bioRxiv,10.1101/2020.03.22.002030,2020-03-24,FALSE,18.6,37,0,0,0
bioRxiv,10.1101/2020.03.23.003426,2020-03-25,FALSE,0.5,2,0,0,0
bioRxiv,10.1101/2020.03.24.005306,2020-03-24,FALSE,8.184,4,1,0,0
bioRxiv,10.1101/2020.03.23.002238,2020-03-23,FALSE,0.75,3,0,0,0
bioRxiv,10.1101/2020.03.21.001917,2020-03-22,FALSE,3.7,10,0,0,0
bioRxiv,10.1101/2020.03.23.003269,2020-03-23,FALSE,4.55,8,0,0,0
bioRxiv,10.1101/2020.03.23.003533,2020-03-25,FALSE,1.5,6,0,0,0
bioRxiv,10.1101/2020.03.24.004291,2020-03-25,FALSE,1.25,2,0,0,0
bioRxiv,10.1101/2020.03.24.005280,2020-03-24,FALSE,0.5,2,0,0,0
bioRxiv,10.1101/2020.03.24.006379,2020-03-25,FALSE,1.25,2,0,0,0
bioRxiv,10.1101/2020.03.22.002139,2020-03-24,FALSE,4.3,8,0,0,0
bioRxiv,10.1101/2020.03.19.999052,2020-03-23,FALSE,1.25,4,0,0,0
bioRxiv,10.1101/2020.03.21.001404,2020-03-22,FALSE,0.5,2,0,0,0
bioRxiv,10.1101/2020.03.23.004093,2020-03-25,FALSE,12.98,10,1,0,0
bioRxiv,10.1101/2020.02.13.948158,2020-02-13,FALSE,3.7,6,0,0,0
bioRxiv,10.1101/2020.03.20.001016,2020-03-22,FALSE,19.25,31,0,0,0
bioRxiv,10.1101/2020.03.24.004796,2020-03-25,FALSE,2.25,6,0,0,0
bioRxiv,10.1101/2020.03.21.001503,2020-03-24,FALSE,0,0,0,0,0
bioRxiv,10.1101/2020.03.23.003210,2020-03-23,FALSE,0.5,2,0,0,0
bioRxiv,10.1101/2020.03.23.004283,2020-03-25,FALSE,5.35,11,0,0,0
bioRxiv,10.1101/2020.03.21.001206,2020-03-23,FALSE,6.8,13,0,0,0
bioRxiv,10.1101/2020.03.24.005298,2020-03-24,TRUE,7.45,16,0,0,0
bioRxiv,10.1101/2020.03.23.003558,2020-03-25,FALSE,14.25,30,0,0,0
bioRxiv,10.1101/2020.03.22.002014,2020-03-23,FALSE,1.25,4,0,0,0
bioRxiv,10.1101/2020.03.23.002865,2020-03-25,FALSE,4.7,11,0,0,0
bioRxiv,10.1101/2020.03.24.005835,2020-03-25,FALSE,0.75,3,0,0,0
bioRxiv,10.1101/2020.03.24.005330,2020-03-24,FALSE,6.2,9,0,0,0
bioRxiv,10.1101/2020.03.24.006296,2020-03-25,FALSE,1,3,0,0,0
bioRxiv,10.1101/2020.03.23.000109,2020-03-25,FALSE,10.1,14,0,0,0
bioRxiv,10.1101/2020.03.24.003590,2020-03-25,FALSE,16.3,26,0,0,0
bioRxiv,10.1101/2020.03.24.005983,2020-03-25,FALSE,2.25,5,0,0,0
bioRxiv,10.1101/2020.03.24.006015,2020-03-25,FALSE,1.75,4,0,0,0
bioRxiv,10.1101/2020.03.24.005678,2020-03-25,FALSE,0.5,2,0,0,0
bioRxiv,10.1101/2020.03.22.002667,2020-03-23,FALSE,0.75,3,0,0,0
bioRxiv,10.1101/2020.03.11.986844,2020-03-12,FALSE,17.1,28,0,0,0
bioRxiv,10.1101/2020.03.20.000893,2020-03-21,FALSE,11.4,17,0,0,0
bioRxiv,10.1101/2020.03.21.000570,2020-03-23,FALSE,6.3,12,0,0,0
bioRxiv,10.1101/2020.03.23.004341,2020-03-25,FALSE,2.6,5,0,0,0
bioRxiv,10.1101/2020.03.22.001875,2020-03-25,FALSE,0.75,3,0,0,0
bioRxiv,10.1101/2020.01.20.909259,2020-01-20,FALSE,11.75,15,0,0,0
bioRxiv,10.1101/2020.03.23.003509,2020-03-25,FALSE,0.25,1,0,0,0
bioRxiv,10.1101/2020.03.21.001362,2020-03-23,FALSE,6.85,12,0,0,0
bioRxiv,10.1101/2020.03.23.003103,2020-03-23,FALSE,29.334,38,1,0,0
bioRxiv,10.1101/2020.03.23.002527,2020-03-25,FALSE,0.5,2,0,0,0
bioRxiv,10.1101/2020.03.23.003962,2020-03-25,FALSE,0.5,2,0,0,0
bioRxiv,10.1101/2020.03.23.002931,2020-03-25,TRUE,86.1,112,0,0,0
bioRxiv,10.1101/2020.03.24.005389,2020-03-24,FALSE,0.25,1,0,0,0
bioRxiv,10.1101/2020.03.24.006411,2020-03-25,FALSE,24.3,47,0,0,0
bioRxiv,10.1101/2020.02.13.947218,2020-02-14,FALSE,11.5,22,0,0,0
bioRxiv,10.1101/2020.03.24.005348,2020-03-24,FALSE,3.95,8,0,0,0
medRxiv,10.1101/2020.01.28.20019224,2020-01-30,TRUE,112.122,78,1,7,0
bioRxiv,10.1101/2020.01.29.925867,2020-01-30,TRUE,125.134,188,1,1,0
medRxiv,10.1101/2019.12.26.19015917,2020-01-02,FALSE,0.25,1,0,0,0
medRxiv,10.1101/2020.03.20.20039891,2020-03-23,TRUE,2,5,0,0,0
bioRxiv,10.1101/2020.03.23.004473,2020-03-25,FALSE,9.25,19,0,0,0
bioRxiv,10.1101/2020.03.24.005868,2020-03-25,FALSE,5.05,7,0,0,0
bioRxiv,10.1101/2020.03.24.005397,2020-03-25,FALSE,16.7,26,0,0,0
bioRxiv,10.1101/2020.03.23.003301,2020-03-23,FALSE,1.25,4,0,0,0
medRxiv,10.1101/2020.02.19.20025395,2020-02-23,TRUE,12.45,6,0,1,0
bioRxiv,10.1101/2020.03.28.012708,2020-03-29,FALSE,0.25,1,0,0,0
medRxiv,10.1101/2020.02.18.20024570,2020-02-20,TRUE,0.75,3,0,0,0
medRxiv,10.1101/2020.03.19.20039057,2020-03-23,TRUE,35,8,0,4,0
medRxiv,10.1101/2020.03.18.20038224,2020-03-20,TRUE,7.65,13,0,0,0
bioRxiv,10.1101/2020.03.26.009571,2020-03-29,FALSE,7.7,16,0,0,0
medRxiv,10.1101/2020.03.13.20035485,2020-03-17,TRUE,5.75,8,0,0,0
medRxiv,10.1101/2020.03.20.20038422,2020-03-23,TRUE,2,5,0,0,0
medRxiv,10.1101/2020.03.18.20038281,2020-03-20,FALSE,2.5,5,0,0,0
medRxiv,10.1101/2020.03.26.20038075,2020-03-29,TRUE,10.9,17,0,0,0
bioRxiv,10.1101/2020.03.28.012914,2020-03-29,FALSE,0.5,2,0,0,0
bioRxiv,10.1101/2020.03.24.006494,2020-03-25,FALSE,6.3,11,0,0,0
bioRxiv,10.1101/2020.03.24.006445,2020-03-25,FALSE,1,4,0,0,0
bioRxiv,10.1101/2020.03.23.003061,2020-03-25,FALSE,3.1,9,0,0,0
bioRxiv,10.1101/2020.03.23.004671,2020-03-25,FALSE,5.65,10,0,0,0
bioRxiv,10.1101/2020.03.23.000257,2020-03-23,FALSE,3.35,6,0,0,0
bioRxiv,10.1101/2020.03.23.004689,2020-03-25,FALSE,0.5,2,0,0,0
bioRxiv,10.1101/2020.03.24.006148,2020-03-25,FALSE,23.5,39,0,0,0
bioRxiv,10.1101/2020.03.23.004366,2020-03-25,FALSE,4.85,8,0,0,0
bioRxiv,10.1101/2020.03.23.002832,2020-03-25,TRUE,33.15,56,0,0,0
bioRxiv,10.1101/2020.03.25.006767,2020-03-26,FALSE,4.35,11,0,0,0
bioRxiv,10.1101/2020.03.25.004770,2020-03-25,FALSE,16.35,25,0,0,0
bioRxiv,10.1101/2020.03.24.006130,2020-03-25,FALSE,1.25,2,0,0,0
medRxiv,10.1101/2020.02.27.20027557,2020-02-29,TRUE,19.05,24,0,0,0
bioRxiv,10.1101/2020.01.07.897231,2020-01-08,FALSE,3.95,9,0,0,0
bioRxiv,10.1101/2020.01.25.919902,2020-01-26,FALSE,3.25,6,0,0,0
bioRxiv,10.1101/2020.02.09.940643,2020-02-10,FALSE,5.2,10,0,0,0
bioRxiv,10.1101/2020.03.04.977140,2020-03-05,FALSE,1.5,6,0,0,0
bioRxiv,10.1101/2020.03.24.002956,2020-03-25,FALSE,0.5,2,0,0,0
bioRxiv,10.1101/2020.03.24.006874,2020-03-25,FALSE,9.6,13,0,0,0
bioRxiv,10.1101/2020.03.24.993923,2020-03-26,FALSE,9.08,4,1,0,0
bioRxiv,10.1101/2020.03.25.999755,2020-03-26,FALSE,6.05,10,0,0,0
bioRxiv,10.1101/2020.03.23.003376,2020-03-23,FALSE,9.2,16,0,0,0
bioRxiv,10.1101/2020.03.24.006528,2020-03-25,FALSE,2,4,0,0,0
bioRxiv,10.1101/2020.03.23.004481,2020-03-25,FALSE,3.6,8,0,0,0
bioRxiv,10.1101/2020.03.24.005876,2020-03-25,FALSE,0.75,3,0,0,0
bioRxiv,10.1101/2020.03.22.002634,2020-03-25,FALSE,2.85,8,0,0,0
bioRxiv,10.1101/2020.03.22.999243,2020-03-25,FALSE,0,0,0,0,0
bioRxiv,10.1101/2020.03.23.003715,2020-03-25,FALSE,7.684,2,1,0,0
bioRxiv,10.1101/2020.03.25.007252,2020-03-25,FALSE,14.6,26,0,0,0
bioRxiv,10.1101/2020.03.24.006932,2020-03-25,FALSE,0.5,2,0,0,0
bioRxiv,10.1101/2020.03.23.003616,2020-03-26,FALSE,13.45,20,0,0,0
bioRxiv,10.1101/2020.03.23.002964,2020-03-25,FALSE,21.25,43,0,0,0
bioRxiv,10.1101/2020.03.24.005736,2020-03-25,FALSE,11.3,20,0,0,0
bioRxiv,10.1101/2020.03.23.004002,2020-03-25,FALSE,1.75,4,0,0,0
bioRxiv,10.1101/2020.03.23.004580,2020-03-25,TRUE,6.1,10,0,0,0
bioRxiv,10.1101/2020.03.24.005371,2020-03-24,FALSE,0.25,1,0,0,0
bioRxiv,10.1101/2020.03.24.004382,2020-03-25,FALSE,1,3,0,0,0
bioRxiv,10.1101/2020.03.25.007765,2020-03-26,FALSE,1,4,0,0,0
bioRxiv,10.1101/2020.03.24.005132,2020-03-25,FALSE,10.95,18,0,0,0
bioRxiv,10.1101/2020.03.25.007047,2020-03-25,FALSE,3.95,9,0,0,0
bioRxiv,10.1101/2020.03.24.999870,2020-03-25,FALSE,4.95,10,0,0,0
bioRxiv,10.1101/2020.03.23.004572,2020-03-25,FALSE,0.75,2,0,0,0
bioRxiv,10.1101/2020.03.06.981548,2020-03-08,FALSE,11.3,21,0,0,0
bioRxiv,10.1101/2020.03.23.987727,2020-03-25,FALSE,4.05,9,0,0,0
bioRxiv,10.1101/2020.03.24.006361,2020-03-25,FALSE,3.2,6,0,0,0
bioRxiv,10.1101/2020.03.22.001453,2020-03-23,FALSE,169.8,279,0,0,0
bioRxiv,10.1101/2020.01.31.928077,2020-01-31,FALSE,18.3,34,0,0,0
bioRxiv,10.1101/2020.02.10.941328,2020-02-10,FALSE,19.2,39,0,0,0
bioRxiv,10.1101/2020.01.19.911305,2020-01-19,FALSE,1.25,2,0,0,0
bioRxiv,10.1101/2020.02.06.937995,2020-02-07,FALSE,6.45,12,0,0,0
bioRxiv,10.1101/2020.03.24.006353,2020-03-25,FALSE,15.15,24,0,0,0
bioRxiv,10.1101/2020.03.24.005314,2020-03-24,FALSE,1.25,3,0,0,0
bioRxiv,10.1101/2020.03.24.004945,2020-03-25,FALSE,5.9,9,0,0,0
bioRxiv,10.1101/2020.03.24.005223,2020-03-25,FALSE,7.934,3,1,0,0
bioRxiv,10.1101/2020.03.24.006452,2020-03-25,FALSE,1.85,5,0,0,0
bioRxiv,10.1101/2020.03.22.002725,2020-03-25,FALSE,0.75,3,0,0,0
bioRxiv,10.1101/2020.03.24.006619,2020-03-25,FALSE,2.7,5,0,0,0
bioRxiv,10.1101/2020.03.10.985713,2020-03-11,FALSE,2.5,4,0,0,0
bioRxiv,10.1101/2020.01.06.896381,2020-01-06,FALSE,8.35,19,0,0,0
bioRxiv,10.1101/2020.03.24.004085,2020-03-25,FALSE,1.75,3,0,0,0
